,img_name,labels
13776,vwg-0522-0016.png,3
16201,vwg-1238-0014.png,3
15731,vwg-0965-0005.png,3
3389,B__791f51c87ee8c68fd358ad6753e0c185.png,-1
10437,ave-0265-0013.png,3
3792,B__a3f4a6d6219ea80a01fe82ce79159898.png,7
2335,B__015c282d9fc6ca99dad1ac524635b724.png,1
12107,ave-0586-0021.png,3
12813,vwg-0140-0004.png,3
218,A__168c05f60eae8005e03685fd0f326e4b.png,7
11532,ave-0464-0002.png,3
6362,C__ccbecb443e807b43d7e5d899444473b4.png,7
3000,B__4e14017076de124e17b5f46eb64a5823.png,7
5112,C__345d4d1193c346b959aa86ee4140a76d.png,6
3254,B__67dd83fd5d8b4d7dc5939c8e2f8b7074.png,1
16021,vwg-1226-0005.png,3
1611,A__aecf9e0774fd25afc2878694c2b3d927.png,7
3755,B__9f9c010ef7838ce09a16e558bad34624.png,7
12466,vwg-0045-0019.png,3
15618,vwg-0903-0010.png,3
7113,D__2cd2abc106b2479cc35e4ddc40f5b664.png,1
1238,A__87d57460d66fc6e7b85693f2d5e4aa21.png,6
14475,vwg-0680-0004.png,3
791,A__52d714198591ff43fc2ea7e08eca0a02.png,-1
15217,vwg-0804-0002.png,3
15157,vwg-0797-0006.png,3
16888,vwg-1309-0005.png,3
1032,A__6eb3084a4b0f9b9d53739e4876cdb866.png,7
15433,vwg-0849-0018.png,3
1127,A__79ec44ab583de86d68ebaa37f63aef0d.png,7
2912,B__446d725bd17bd6c5d8e1d900eaeb04dd.png,7
13219,vwg-0288-0002.png,3
8656,Ta01746.png,0
7883,D__adc5d64d2b4e10f072d42fa6a44d91cf.png,6
13295,vwg-0310-0004.png,3
6676,C__ef67c3b110dbe89a60392ceb53648e08.png,2
9662,ave-0134-0018.png,3
11444,ave-0362-0031.png,3
1686,A__b7a6c86707308202c33c89eb31e3e0d3.png,6
10730,ave-0301-0006.png,3
3977,B__b9eb8fdf2973894a1871ef53fb1ccf54.png,-1
15254,vwg-0815-0010.png,3
1785,A__c302df1dc041064261c690694e54c7a8.png,7
14886,vwg-0768-0016.png,3
3681,B__96d31e3f16ff78d6b45d6e3bf0f4d00b.png,7
70,A__0629d51839ca7f10600145461d6f3d77.png,2
14639,vwg-0698-0007.png,3
8221,Ta00663.png,0
5424,C__5e369d95866b0ac6694cb57bf483b008.png,7
11504,ave-0405-0003.png,3
8,A__009a29208661cec536c0491bedfea428.png,6
1623,A__b08bf8202317459ffc5e1c37b35373f9.png,6
2446,B__0e2a554441edc10d6158b3a9e1114ec4.png,6
12019,ave-0544-0041.png,3
10252,ave-0248-0019.png,3
994,A__6959b9506162e75f14afc151a29008e2.png,7
15146,vwg-0796-0018.png,3
15399,vwg-0845-0005.png,3
107,A__09ce5241787358aff713c2eb27642d14.png,7
1777,A__c16b833b979afbd60cfd2eefc963ab20.png,7
5730,C__83e2f405c6b97448fdbcc0d8fd84322d.png,7
5268,C__4851d01247c6936c4ca76b23d06c448a.png,6
3379,B__777ea207df28729b7e9f13be263d1c80.png,1
9433,ave-0080-0020.png,3
617,A__40213bbc6bff0df9f749ff9aa8b7b4b6.png,7
9151,ave-0035-0013.png,3
2356,B__036001ca23b330845e85160e146b7eb1.png,7
9160,ave-0037-0007.png,3
1837,A__c8a09b15bbc08ab13cc6a221cceec4c8.png,6
9524,ave-0112-0018.png,3
563,A__38c3e9f2cf72fc5c89a925eae3ea76bf.png,2
11307,ave-0355-0017.png,3
2546,B__1a2110b39407931d0cae9ca707a11fb0.png,1
9205,ave-0041-0019.png,3
13162,vwg-0266-0017.png,3
5661,C__7b1a7fa81269fd34778758c8672799e8.png,5
94,A__085c6733a2c4613cde2856cad0398568.png,1
7337,D__53cd98597180a03524d31cf4924eff7d.png,7
259,A__1a8608a1957b6201f2ba4241f2ec10f6.png,7
880,A__5d8870f485cef414b0ee418049ba214b.png,-1
692,A__497d3ad1e871bf45000cf261ad0419b8.png,1
12953,vwg-0161-0004.png,3
11849,ave-0540-0007.png,3
163,A__10950eb8f569a64d18d15d192186b214.png,-1
13727,vwg-0513-0006.png,3
7435,D__67ca48dc073d0d4bcd1e95234c6a8f2d.png,1
1919,A__d116f20889daa62d2b4be3c3267b8b7a.png,6
8203,Ta00607.png,0
4989,C__24308bb306bda1f0dfc6203bdb73f3c4.png,2
13197,vwg-0284-0014.png,3
3933,B__b5b8d4450ed966688db368eb0764e056.png,7
16631,vwg-1278-0011.png,3
14635,vwg-0698-0003.png,3
16507,vwg-1268-0006.png,3
14905,vwg-0774-0008.png,3
9260,ave-0050-0007.png,3
5376,C__589ad4806ab4e79e1a8959d8af68aae5.png,7
1337,A__91f9459efd70ffb5a040388dec489139.png,1
346,A__236634c315abddeb76ad50f67f2ea641.png,6
7578,D__7ea8a8b844e0d72240e84868aea16705.png,7
13917,vwg-0586-0001.png,3
3076,B__56a995f4f9629cf5cd826c01682d9733.png,7
9958,ave-0199-0018.png,3
16353,vwg-1254-0010.png,3
345,A__2359e344e861655980405fba9e447d22.png,1
3628,B__90bb85aba7652ee43688b6fd0b6082a4.png,7
14695,vwg-0708-0019.png,3
6043,C__a83bb1eb502469d24d152e1c7abb2e54.png,7
3450,B__7f60dac06ddd04e172370bea8a6d53a7.png,6
12451,vwg-0043-0002.png,3
9204,ave-0041-0017.png,3
10145,ave-0231-0005.png,3
8923,Ta02143.png,0
3632,B__91802148683c22b83445e5c69efcf49d.png,7
14465,vwg-0659-0012.png,3
4141,B__cbd873de67c6249ceeedc837ce6e0e7f.png,1
12530,vwg-0054-0019.png,3
10366,ave-0258-0018.png,3
10146,ave-0231-0006.png,3
2501,B__14fad263bafba8819f51a75c0ca664dc.png,6
7395,D__5f36c2d11b674808dfa5f22e854a1d7c.png,7
4362,B__e0dd9189477dc27f9a2d2720a3fad8d7.png,5
13596,vwg-0454-0008.png,3
5654,C__79fbb5126522271ea074097c2ec7934e.png,6
7603,D__833744cd47936cfdf148bbb16e8decc1.png,-1
10156,ave-0231-0020.png,3
1523,A__a619591b4fa94169ffb97710ae684ace.png,7
7350,D__55a037274e50831e4bb6c42b8d4e4264.png,7
16706,vwg-1287-0004.png,3
11507,ave-0405-0006.png,3
6428,C__d2f95babb38635e4caea999e14191f46.png,7
12430,vwg-0036-0024.png,3
16923,vwg-1312-0008.png,3
426,A__2af337a1f2ee8b6970a2ce64b91d137d.png,2
3385,B__7821d2353e76a770232414482af0b383.png,5
7057,D__222bd4e07b851bf1cf2939b5fb2348db.png,-1
3090,B__585d2c4e4ad4eae607f9651d4dd8c5e3.png,7
3381,B__77994aa436d579a059bfa6ab132356a8.png,7
12212,vwg-0006-0012.png,3
13480,vwg-0419-0010.png,3
10309,ave-0252-0017.png,3
9636,ave-0130-0014.png,3
3153,B__5ee41b0abf230d68f406df990aa74685.png,7
15961,vwg-1222-0004.png,3
14526,vwg-0682-0009.png,3
7797,D__a03fb149d5a91922251f8d406e37617b.png,1
15682,vwg-0929-0010.png,3
6230,C__bddc26fc07515814dd92d4bb729a9b51.png,7
1361,A__94f33db0dea1541ef46f690c4e428fbd.png,6
11104,ave-0334-0006.png,3
2442,B__0dcd43117fe10352bc71592ee54db20a.png,7
6168,C__b6068d1cc81476407154f9f93040c5a4.png,2
3706,B__9962e77c1648edad0f25c78ad7de34ab.png,2
15801,vwg-0979-0005.png,3
4586,B__f53878122b311074562b04ab06045da9.png,1
1078,A__743cc677c8f06fa8913060419c1f2105.png,7
3885,B__afc57469984605190b8e299123d5c8ed.png,-1
5935,C__9cd42520791e8125bf151bdc115a724c.png,-1
9443,ave-0083-0012.png,3
6281,C__c3ac6546c7a4c9e77bfda0078bb53f27.png,5
7671,D__8c7c21bf5f009c2c153fdf7ab0336d9d.png,7
16665,vwg-1282-0013.png,3
3938,B__b687d98e9a84b4d336f858687677d452.png,7
4933,C__1d4205fb42b55b9a8107c1e8f018486b.png,4
8843,Ta02013.png,0
10717,ave-0300-0004.png,3
15246,vwg-0808-0016.png,3
8247,Ta00748.png,0
4092,B__c6bf88d6867e23ff1002d047e322285a.png,6
9495,ave-0110-0010.png,3
10213,ave-0246-0013.png,3
9323,ave-0065-0010.png,3
14483,vwg-0680-0014.png,3
9856,ave-0186-0008.png,3
16384,vwg-1256-0013.png,3
3725,B__9bf1c9528492d71a980982e3f1433f55.png,7
9463,ave-0100-0009.png,3
1939,A__d4f07a0a6739d6eba448f8ea23778692.png,2
13553,vwg-0440-0005.png,3
4366,B__e142a86b8cbb0b5e621803e8203d3b2c.png,6
16110,vwg-1232-0013.png,3
765,A__50c5fc2b4cc2b694d5fe232618a050d4.png,6
2164,A__eec62180a83fe5b98378632044453edd.png,7
2789,B__388cc39b23e4d945f81a306075eb4c08.png,7
8178,Ta00507.png,0
13647,vwg-0477-0003.png,3
9995,ave-0206-0015.png,3
9328,ave-0065-0017.png,3
6646,C__ec8f6fc117e0e2db32fc436655399191.png,-1
12742,vwg-0121-0006.png,3
13523,vwg-0428-0002.png,3
16798,vwg-1296-0007.png,3
15585,vwg-0897-0004.png,3
7621,D__85d6627ed82b734800dabc1e285a3721.png,7
2587,B__1fb7deef8ef8bbcc610dd5664899fbe5.png,1
2127,A__eaf51b0bf58d468acecd07ff9a6c1a35.png,7
8891,Ta02074.png,0
14629,vwg-0692-0033.png,3
10275,ave-0250-0002.png,3
14647,vwg-0698-0016.png,3
12280,vwg-0019-0011.png,3
2065,A__e283d249624e9db875b5d604618c34e7.png,6
3702,B__98f4262cfb7f23d3124c3d77106636e4.png,2
6614,C__e95eea1b7732db45028a3718f50a6379.png,1
2068,A__e2ca524414660a90ad06d594071bc819.png,1
3595,B__8d88ffef4c275f2879a1e255eef6dff6.png,7
1761,A__bf285987515da60a4184dcef333afefa.png,1
11592,ave-0480-0002.png,3
5814,C__8e60ab96da09f00c2a4eeac99bb0ba58.png,-1
15083,vwg-0788-0009.png,3
11756,ave-0519-0010.png,3
12048,ave-0554-0022.png,3
4434,B__e80e8fb56570e7436620e2e252396342.png,6
2165,A__ef051268cc042abcb3ad6edfeffc6d2b.png,6
6677,C__ef7ef1eaf598a0637f9e5ca356c657f2.png,6
12086,ave-0571-0020.png,3
7319,D__4fe7de3a3dc5f5b70c136c0a8368c19e.png,7
16756,vwg-1291-0011.png,3
959,A__64e99a61178a9dc53974ec9b62c42567.png,1
12045,ave-0554-0019.png,3
1365,A__952fb2e50e12b6f58e9105cf88422cd9.png,2
4369,B__e196215a780cc5452588fdf5f890c607.png,7
8123,Ta00373.png,0
4214,B__d1d08b1a811876ec7e8a14999161c503.png,7
12011,ave-0544-0033.png,3
16001,vwg-1224-0011.png,3
14036,vwg-0590-0003.png,3
10900,ave-0316-0010.png,3
14231,vwg-0615-0041.png,3
3785,B__a302b41386e6526bd36ea471902e943f.png,1
1285,A__8c05c37180cc44b966c1cbbe91367665.png,6
6211,C__bbce79272a1318ef07935153b5b29d21.png,1
16218,vwg-1241-0014.png,3
4850,C__133516442a18a704a94fa13eafca582d.png,1
11045,ave-0327-0015.png,3
3960,B__b7ef38b4f727f4bfef08913d60479ebf.png,-1
1527,A__a6743badc923668dae8246541ce8c45d.png,2
6969,D__146433be8061b3e43fadd80d7c406e9c.png,1
14356,vwg-0641-0045.png,3
3215,B__64717a243946dd8d4a2dfe5e354407a9.png,4
11222,ave-0344-0009.png,3
4950,C__1f11f29811ec0b37e6db67cb6b35b03d.png,2
121,A__0b606d786b11cea93a9093de0adb0de1.png,1
8112,Ta00320.png,0
13979,vwg-0587-0026.png,3
12071,ave-0571-0005.png,3
13871,vwg-0575-0031.png,3
5848,C__92e10cc0e1b09708c2f9df4213ba2ab5.png,7
7101,D__2a563c488a42678332f73237ea523e19.png,6
3007,B__4f4ce8a24bbfbce4c44e92d7be9ffe82.png,7
15110,vwg-0793-0005.png,3
15665,vwg-0925-0007.png,3
5060,C__2d9c7f6c4e51f354b6f8e49d03f88de7.png,7
12515,vwg-0054-0003.png,3
15467,vwg-0854-0020.png,3
14049,vwg-0590-0020.png,3
15100,vwg-0790-0014.png,3
14156,vwg-0608-0026.png,3
2634,B__26af8eca530871763686f9fc5e764f21.png,1
5061,C__2e1929504542e1c2c0c5a54caae44a50.png,7
731,A__4dcc81fd651194efd835c1bc2068e813.png,7
11749,ave-0519-0003.png,3
6761,C__f7aefe586e06ae3b4cc1a9a47a89819e.png,6
15209,vwg-0803-0006.png,3
6217,C__bcc6292dfa7d53b063d0222e0b3d76b4.png,7
8959,Ta02180.png,0
3883,B__af98925ea5f4bba25ee6ffc69b431e80.png,1
16576,vwg-1274-0007.png,3
4787,C__0c7be69459f78fb96e2fd023b9d60157.png,5
14316,vwg-0640-0020.png,3
14684,vwg-0708-0008.png,3
13407,vwg-0399-0003.png,3
11302,ave-0355-0012.png,3
15718,vwg-0961-0003.png,3
1600,A__ae29ae0ef99c4ebc4a3c7e8803f99632.png,1
11947,ave-0542-0009.png,3
8011,Ta00051.png,0
4583,B__f4ca7d627b6166f2bf4e2d5decee12e0.png,1
7816,D__a2c5cfa430b1e63b59f0d12c509240d7.png,7
15477,vwg-0855-0017.png,3
4040,B__c08f802be011f6fc856652b31d0b3e5d.png,6
8035,Ta00100.png,0
8475,Ta01379.png,0
10004,ave-0207-0006.png,3
14166,vwg-0608-0036.png,3
16449,vwg-1262-0005.png,3
5411,C__5ceb615b5cc8c97d905d1202be0eda1b.png,6
13187,vwg-0281-0002.png,3
14793,vwg-0740-0021.png,3
1680,A__b71cc3b777a5c52d975c1223e26e68a0.png,1
3845,B__aacbd4f1f9ee91ae1403fe30e04254be.png,2
15748,vwg-0967-0003.png,3
10293,ave-0250-0020.png,3
12755,vwg-0127-0001.png,3
4694,C__00c3fb665af7bc83be3f194e6b432303.png,2
6294,C__c50915e471cff1a4206724c13ae49a9c.png,6
6150,C__b4744f4cd7c656d7b675bbae00ccd07a.png,7
5082,C__309e55b15f1cc16003a20595703c6adc.png,7
7877,D__ac43ba55cb0d4b492050ebdbe5f1abf1.png,6
6625,C__eb4e24f6eb364b994d604bec54dcf7c6.png,1
6509,C__dd890f8389011432968b748171830535.png,2
5558,C__6e405a49df456a26411785370a189b39.png,1
7014,D__1b987f5bc716401774f621a068094b18.png,1
7796,D__a02ea3d6d6d72c6d30cac1edf2da6b32.png,7
14378,vwg-0649-0005.png,3
15517,vwg-0861-0012.png,3
7893,D__aee3edbd7e3480bc665c6074165e62d5.png,6
11806,ave-0526-0002.png,3
10904,ave-0317-0005.png,3
3046,B__53f5cffa05d636b2d76d4f70398eb3cc.png,1
5793,C__8ba801ade3c4739cbfb1cc46c460a587.png,7
9717,ave-0147-0010.png,3
4510,B__ef73b0847e16bb682ad54c221ab79626.png,7
4211,B__d1600c1f2349ff4fa42fa6d84bed0f8c.png,7
14611,vwg-0688-0015.png,3
4194,B__d01a43f8533b82ecc72c3a779fd61f8d.png,7
14537,vwg-0683-0002.png,3
15054,vwg-0787-0007.png,3
6013,C__a53eae434b3eaa0bae77af148efaff84.png,7
1305,A__8dfa9cdecb1985e74892b5649c7d28c6.png,1
15606,vwg-0902-0009.png,3
1023,A__6d8ea1a4312ce9494087fdee36d5d762.png,7
6268,C__c1ef7c68bd1e2e09acc55cc1875eac19.png,7
12777,vwg-0136-0004.png,3
13643,vwg-0476-0002.png,3
9181,ave-0040-0004.png,3
16439,vwg-1261-0010.png,3
9849,ave-0181-0018.png,3
298,A__1f3539fb6a94c058470bcc74de07e512.png,1
13388,vwg-0382-0006.png,3
495,A__31b83a3d8a55aa597291b162a926a738.png,1
15049,vwg-0787-0001.png,3
412,A__289cfa5fdcb00c86d2e4c36823e24376.png,7
710,A__4b18882011e79a0fe2d7a013a838bc29.png,6
4065,B__c3efb9c29731a08be36c16e8f86e9bea.png,1
9541,ave-0118-0002.png,3
9365,ave-0069-0017.png,3
1033,A__6ee72d5ff4e92484c039fd1855be72dc.png,1
16497,vwg-1266-0015.png,3
745,A__4f102d6405559008546e79b5b62f5356.png,-1
8974,Ta02202_6_8_17.png,0
15542,vwg-0866-0001.png,3
14399,vwg-0651-0009.png,3
6663,C__ee3444a9aabee17a4da0f557f00da8de.png,5
5993,C__a3862f820874d6e7e71b01ffd91231ce.png,7
14405,vwg-0651-0017.png,3
11340,ave-0358-0013.png,3
6844,C__ffa4db4e4456ece52af7e6bdac2b027a.png,2
16008,vwg-1225-0003.png,3
9973,ave-0202-0020.png,3
14244,vwg-0615-0054.png,3
13369,vwg-0375-0015.png,3
7498,D__716add7d36e9aa28d91301bb89598f0a.png,1
4755,C__08884398b22e78ed674127b8047f18c7.png,6
12841,vwg-0145-0003.png,3
11981,ave-0544-0003.png,3
15962,vwg-1222-0005.png,3
14939,vwg-0777-0012.png,3
15845,vwg-1117-0008.png,3
5567,C__6eeb9f4f2b4bc2d182e5b2b8ff18d198.png,1
13964,vwg-0587-0007.png,3
10195,ave-0241-0011.png,3
7959,D__bb3be2c829f4fa547fcb2b5deed91a07.png,6
3266,B__68f6231e0bbac1de9330d81b413f1ca5.png,-1
6263,C__c0e97e5d0fe38c4553996c2d75143d25.png,1
7989,D__c1cce5ee9b3d261dde1de7869e8ae12b.png,-1
5919,C__9b251df79b721ff3fc51fa7e950d673d.png,7
5114,C__34afee1374dfd19204789fb7cb43930f.png,1
10339,ave-0256-0019.png,3
7822,D__a37927bef22e90310f16092c8eee8a7b.png,7
4824,C__10e32666f34e23cf1f9afbd2de4fbf8f.png,6
991,A__69176dcdb3bd0fb7c074b39bc1b98d65.png,1
6511,C__ddafa33d778a267d46f333d39571d9d7.png,7
2664,B__2aa0a5bd923f945b3660e006c0e3ea81.png,1
2313,A__fea7333302b2e82c1cec12b4f3a51f9d.png,5
3219,B__649c0765dbf4986646910c48e776c2c5.png,-1
7808,D__a148835d3cacc1578a5ee97c27ce3eed.png,7
15720,vwg-0961-0009.png,3
4938,C__1da4d707ed6c5021af3d556f0565feea.png,7
2233,A__f5f7d35315bde61ea13b60e424a933c5.png,7
16789,vwg-1295-0011.png,3
16176,vwg-1237-0003.png,3
8033,Ta00097.png,0
6826,C__fd8b2503060f84bec2fcee87f79943a2.png,6
4893,C__193ad3223358499369499e4f34638a21.png,6
10453,ave-0267-0010.png,3
3956,B__b7d2f8e1fe73cb9ae68dbfbe9903034e.png,7
11624,ave-0502-0010.png,3
14600,vwg-0687-0022.png,3
15967,vwg-1222-0010.png,3
3831,B__a89f2362e20620b694776bf882a1b875.png,6
2805,B__3a3072d7aa31da29831bf3849a886df1.png,6
13433,vwg-0407-0001.png,3
5603,C__7367781764666c0d21359dad192364c5.png,7
15235,vwg-0806-0003.png,3
14186,vwg-0610-0006.png,3
12723,vwg-0115-0004.png,3
14790,vwg-0740-0015.png,3
13274,vwg-0304-0015.png,3
9981,ave-0204-0002.png,3
13906,vwg-0585-0037.png,3
7920,D__b4aee13611c8bb58920eeac4abafecfe.png,2
4803,C__0e8cd7d4c8902a5c0ff72ac934d041df.png,7
8630,Ta01693.png,0
13473,vwg-0417-0020.png,3
6344,C__c94ce1ed1d0f008a9b8d4da3cda005fc.png,7
12587,vwg-0074-0008.png,3
9728,ave-0149-0004.png,3
11376,ave-0358-0050.png,3
2552,B__1b0565eb90791b4db95a72f502f73b64.png,7
10061,ave-0215-0011.png,3
5341,C__534b9eca458590f9c6ca87dc35af7ce7.png,5
1807,A__c59a5f7362ae428bd0d6a6d8b187b9ba.png,2
15019,vwg-0785-0001.png,3
7371,D__5aad91746a7ad696bfe8535d2c74db2a.png,6
9658,ave-0134-0010.png,3
7263,D__47c3e385614c9c63503eb10df3aafed3.png,7
7241,D__4477040e77e5cbdb627c082bfb11b5f7.png,6
13300,vwg-0310-0011.png,3
6530,C__e0da6b55994a334ac6e90cf7991d1eb9.png,1
14072,vwg-0590-0048.png,3
13466,vwg-0417-0005.png,3
8089,Ta00236.png,0
2163,A__ee8e0b8b1f4a90d4176755c17bbcabc5.png,6
12392,vwg-0033-0011.png,3
12194,vwg-0005-0003.png,3
13447,vwg-0414-0007.png,3
5020,C__27f2351f46c077c534ba08a9f15d5fb8.png,2
16852,vwg-1305-0005.png,3
10834,ave-0310-0006.png,3
7430,D__67295916abdc930d334ddbdb36bfcb2c.png,7
8059,Ta00148.png,0
2618,B__23ed5f567ad8fc49364fc66eb5797754.png,5
3773,B__a19163391a77fe0e9e2398ea0a139eed.png,6
3203,B__6337dfc3c973b2aece5b3e77beb75b1b.png,7
14002,vwg-0589-0007.png,3
4330,B__de9ec03868dbbcf0ad355f70cf73a8e2.png,1
14488,vwg-0680-0021.png,3
3182,B__61f861e61cc10c93dc8417da99aa3e41.png,1
10637,ave-0292-0008.png,3
9616,ave-0127-0014.png,3
2143,A__eca1013b8d24717cdc88dd8caaebdaa4.png,5
16273,vwg-1246-0006.png,3
1188,A__8189b511eebd2bdaf7a27c8bf70c9bab.png,2
9974,ave-0203-0001.png,3
4058,B__c2b12f89e1edd6699bdd0fbdc128b476.png,2
1516,A__a5138405200f1afa15267939be49ced0.png,7
7532,D__77ed1cbdd6b679e3fbf9ab1e34054b55.png,1
5321,C__5035fab8e46fd713712887df892e4d48.png,5
1012,A__6bbb00a29e2624cab891f79cb2cbb8e5.png,7
7393,D__5f18beb1c51a991a126e39c986451a1d.png,7
15678,vwg-0929-0004.png,3
16175,vwg-1237-0002.png,3
6237,C__bea17bec7aa6855e71d388d07dc60517.png,7
3605,B__8e5e451463afcae7ed38fb1c77cb0f2d.png,7
8301,Ta00912.png,0
14936,vwg-0777-0009.png,3
8578,Ta01579.png,0
10035,ave-0210-0005.png,3
9819,ave-0176-0019.png,3
16172,vwg-1236-0013.png,3
11277,ave-0351-0002.png,3
4917,C__1bc8025065f425cb89dee428fd48e682.png,1
12701,vwg-0113-0002.png,3
15535,vwg-0864-0008.png,3
16973,vwg-1319-0009.png,3
12926,vwg-0157-0008.png,3
12409,vwg-0035-0018.png,3
2483,B__127d3b193e0c19226c7627e6fd590e14.png,7
634,A__42de13a222a901f5d50a5e1b2e141d61.png,6
4311,B__dca1d7b0f75b09b4d55603c0b8d14fbc.png,5
7431,D__67482c384cbd79a6093bf3a5a6c0b04a.png,1
10711,ave-0299-0007.png,3
1135,A__7acb3520f8233277f98ee095276c8be2.png,6
11230,ave-0346-0004.png,3
699,A__49be1633913d72541823a4086eee79e8.png,1
92,A__0840f766aef381e5b80908fc81d894f8.png,7
6219,C__bcf642c0b1dcc96c12553039d2604006.png,7
5944,C__9e0432a2ea31e876844882d4623c1514.png,1
184,A__12fbbf2a1e12f4dfe41801b29f282fcd.png,1
13490,vwg-0421-0021.png,3
8529,Ta01483.png,0
915,A__60ee3d3050129d175b8a1ba8823f3c5e.png,4
12572,vwg-0071-0022.png,3
17006,vwg-1324-0004.png,3
1823,A__c7178ef02cff92266e47c646ccbd1ca3.png,6
3158,B__5f2b5f7f41edaf95f45129581a8bc392.png,2
7091,D__282b38b030a5d15b6e2524b50cf7a926.png,2
7403,D__60de78f8e3e329be6426e2e9cdcb622a.png,6
6421,C__d1dc827e513e9a4444178f836afcb0b6.png,7
2806,B__3a338702a5b7cb15d6e6adf5d1332e67.png,5
15714,vwg-0960-0012.png,3
15261,vwg-0816-0023.png,3
13438,vwg-0408-0005.png,3
8505,Ta01436.png,0
6769,C__f85b5614d9b4fb3e1fa6c29ca3ba7867.png,7
2857,B__3e148afd3c44f943cd74ec9d9c4d90d1.png,7
16600,vwg-1275-0016.png,3
11734,ave-0516-0008.png,3
6349,C__ca4bb4d7eb28ecd274ed5550fcb7758f.png,1
10227,ave-0247-0010.png,3
12141,ave-0593-0013.png,3
4596,B__f5f2488dd47ecef26f297379d1d8b2bc.png,1
15745,vwg-0966-0012.png,3
9780,ave-0156-0005.png,3
7027,D__1e0efb28f52f7fa49b530fda89c6dd6b.png,6
4828,C__1142526678255fc4d21afe1cafd7ab9b.png,7
1426,A__9c1e713df92f9276bb678ad54ed4bbde.png,7
10300,ave-0252-0008.png,3
9548,ave-0118-0010.png,3
12963,vwg-0162-0004.png,3
15265,vwg-0817-0012.png,3
12316,vwg-0022-0018.png,3
8646,Ta01727.png,0
7763,D__99f2bb85573e91cd52cb780b74d595ea.png,-1
8357,Ta01097.png,0
1959,A__d74b73e7f5caa10f976391458f055619.png,7
15804,vwg-0982-0004.png,3
16355,vwg-1254-0012.png,3
16945,vwg-1315-0009.png,3
1751,A__be0c883cb111b85554886efce510dae3.png,7
9062,Ta02297_6_8_17.png,0
15560,vwg-0880-0011.png,3
12876,vwg-0149-0002.png,3
4770,C__0ac7ddaa09138ed7bbc29ec27e179fbc.png,-1
4996,C__25512abc33e48ee218cdb70daf6c7749.png,1
2762,B__34eefec64ac25e4b40196768cb69af48.png,2
13525,vwg-0428-0014.png,3
4978,C__22fca522b8c5f7d7f64aaa9e1f25937d.png,1
2241,A__f6cab08c9969c3720b35bde7e178dd06.png,7
15691,vwg-0935-0010.png,3
13656,vwg-0477-0014.png,3
382,A__2628f975df48e86096571c8578222443.png,6
15201,vwg-0802-0003.png,3
9051,Ta02285.png,0
14890,vwg-0770-0005.png,3
5792,C__8b579551069a2e86458cbfd1db5b5e7e.png,1
5493,C__64be9bd24655a10be26e954b0686fd88.png,1
6169,C__b607a32383db6f9df150c82a5cbec042.png,6
12666,vwg-0095-0011.png,3
5006,C__25e57990e1b6ac4cb9dc61e22992fa65.png,-1
7112,D__2c31afb330ef385100961a4939cd895b.png,7
6372,C__cd534ad612187b7f212bbf1f9a5856b2.png,7
16772,vwg-1294-0002.png,3
8051,Ta00133.png,0
6012,C__a52cf6cdd049e8804cc5ba6efccfd4fd.png,7
3463,B__80a564203193c0c57678c8c50dba58f5.png,-1
1804,A__c584d021a4123e50c4151fb795dd0bdb.png,1
15394,vwg-0843-0007.png,3
7688,D__8ec87bfc289d98a20d901567398cd4f0.png,7
13718,vwg-0509-0019.png,3
5312,C__4fa2e7e822e0d2818ff78eeafab6eddb.png,7
11641,ave-0503-0008.png,3
609,A__3f581871df341c5fcd52b07d43b818dc.png,6
7750,D__97d563c2e4b6af023a58d0f3f6e7a244.png,1
9783,ave-0156-0014.png,3
1487,A__a19c6e3a090dc7bbdb1ff2d09ef4b4f4.png,-1
10559,ave-0279-0018.png,3
16258,vwg-1245-0004.png,3
4580,B__f4b67c342fefa9fe29fdfdcff3b60e64.png,7
14044,vwg-0590-0015.png,3
6755,C__f7010e5212b8fd7b695053a4857ed0bc.png,1
4367,B__e174f1f65258a13d6f89c38bbf69947b.png,7
13770,vwg-0520-0014.png,3
4924,C__1cb275893872f46e092d32cd5c50e1d1.png,7
8144,Ta00428.png,0
15876,vwg-1165-0017.png,3
1566,A__ab294af2b226c05c2d6f8beaec10e844.png,7
3079,B__570f30ee3e63fc7e4ad2cff7ba2ffc27.png,7
9255,ave-0049-0019.png,3
4901,C__1a49d9804b460726217ddab204046408.png,7
2988,B__4c97dbe8a753a6eafab45bce6957771c.png,5
2429,B__0ccae4e978bfa56222dd6806c3b3154d.png,7
16825,vwg-1302-0002.png,3
10929,ave-0318-0011.png,3
3994,B__bb842f84d36a9ed304efe4394f9c0232.png,1
9751,ave-0153-0004.png,3
3669,B__958a846d5568b9a2faa244deda843f38.png,7
8233,Ta00711.png,0
8855,Ta02031.png,0
6026,C__a6809fb05d71223c34a7fc74a00e686c.png,7
9393,ave-0075-0015.png,3
7614,D__84a825f4b32731e0d5dc5749d7701ca9.png,7
8738,Ta01907.png,0
13579,vwg-0445-0017.png,3
15273,vwg-0823-0024.png,3
4399,B__e4a265af360502d3b2afe02a5c5b6690.png,5
3685,B__9789b8549c96eca55019d8a6724c6d0e.png,6
4413,B__e5e72d8ebaf3bc1ccf5b2a9c7c7e80aa.png,6
12626,vwg-0085-0001.png,3
5219,C__4342f32b96aa5b436540f8f4ce1c34f7.png,6
11447,ave-0362-0034.png,3
9230,ave-0047-0009.png,3
